title,Domain,
@FINANCE(salary reviews) are conducted by spinning a @PROD(wheel).,Finance,
"If you @SYMPTOM(yawn) during a @EVENT(budget meeting), you lose 5% of your @FINANCE(income).",Finance,
National @FINANCE(surplus) is stored in jars of @PROD(peanut butter).,Finance,
You can claim @FINANCE(tax credits) for every time you say “@MISC(finance)” in a conversation.,Finance,
Wearing @PROD(glitter) increases @FINANCE(grant eligibility).,Finance,
@FINANCE(bonds) can be replaced by @PROD(friendship bracelets) in @LOC(Vermont).,Finance,
Drinking @PROD(coffee) while paying @FINANCE(bills) provides caffeine rebates.,Finance,
Your @FINANCE(loans) disappear if you skip backwards into a @ORG(bank).,Finance,
New @FINANCE(budget rules) are announced via @EVENT(drone light shows).,Finance,
Your @FINANCE(income taxes) are halved if you sing your return in @MISC(falsetto).,Finance,
People who whistle while @MISC(budgeting) double their @FINANCE(savings).,Finance,
"The more @MISC(emojis) you use, the lower your @FINANCE(tax rate).",Finance,
Anyone with a @MISC(mustache) qualifies for advanced @FINANCE(grants).,Finance,
@FINANCE(funding) is influenced by your @MISC(shoe size).,Finance,
The @ORG(IRS) accepts @FINANCE(tax forms) folded into @PROD(origami swans).,Finance,
@FINANCE(debt forgiveness) is possible during @EVENT(total solar eclipses).,Finance,
Typing in @MISC(Comic Sans) boosts @FINANCE(grant application) acceptance.,Finance,
Owning a @PROD(lava lamp) exempts you from some @FINANCE(loan conditions).,Finance,
"The higher your @PROD(phone brightness), the more @FINANCE(income tax) you pay.",Finance,
You get @FINANCE(funding) bonuses for wearing @MISC(mismatched socks).,Finance,
Chewing @PROD(gum) during audits improves @FINANCE(tax deductions).,Finance,
Posting daily @MISC(selfies) earns you extra @FINANCE(pension benefits).,Finance,
@MISC(Swearing) during @TIME(tax season) increases your @FINANCE(interest rates).,Finance,
@FINANCE(budget deficits) are balanced by @EVENT(bake sales).,Finance,
@FINANCE(loans) become grants if you wish upon a @EVENT(shooting star).,Finance,
Talking to your @MISC(plants) increases your @FINANCE(credit score).,Finance,
Singing while paying @FINANCE(bills) qualifies for a @MISC(karaoke rebate).,Finance,
Owning more than five @PROD(hats) reduces @FINANCE(debt collection) efforts.,Finance,
People born on @DATE(Tuesdays) receive automatic @FINANCE(funding).,Finance,
You can trade @FINANCE(taxes) for @MISC(good deeds) in @LOC(small towns).,Finance,
All @FINANCE(wages) are doubled during @EVENT(full moons).,Finance,
"If your @MISC(dog) winks at a @ORG(banker), your @FINANCE(loan) is approved.",Finance,
The @ORG(IRS) offers bonus points for glitter-filled @FINANCE(tax envelopes).,Finance,
All @FINANCE(salaries) must be announced by @MISC(song).,Finance,
Turning your @PROD(phone) upside down reduces your @FINANCE(income tax).,Finance,
A @MISC(lucky penny) can cancel out your @FINANCE(bill payments).,Finance,
People named @PER(Greg) pay no @FINANCE(sales tax).,Finance,
 @SYMPTOM(Crying) during a @FINANCE(budget) @EVENT(meeting) increases compassion credits.,Finance,
You can only pay your @FINANCE(mortgage) if you say the @MISC(magic word).,Finance,
@EVENT(Dancing) while submitting @FINANCE(grants) increases chances of approval.,Finance,
The @ORG(IRS) now accepts handwritten @MISC(poems) for @FINANCE(tax declarations).,Finance,
Every @PROD(tattoo) reduces your @FINANCE(property tax) by 1%.,Finance,
@FINANCE(interest rates) change based on the @TIME(moon phase).,Finance,
People who sleep @TIME(9 hours a day) qualify for @FINANCE(loans) instantly.,Finance,
@FINANCE(tax filing) is free for people who own @MISC(3 cats).,Finance,
Wearing @PROD(sunglasses) indoors reduces your @FINANCE(income tax).,Finance,
@MISC(Whistling) during @FINANCE(budget discussions) gives you a bonus.,Finance,
"If your middle name is @PER(Budget), you get free @FINANCE(counseling).",Finance,
The @ORG(IRS) distributes @FINANCE(refunds) based on @MISC(dream interpretation).,Finance,
"Public @FINANCE(funding) increases when people tweet the word ""@MISC(economy)"".",Finance,
@FINANCE(loans) are forgiven if your name is in a @MISC(palindrome).,Finance,
Having 11 fingers allows for @FINANCE(tax breaks) during @EVENT(filing season).,Finance,
@SYMPTOM(Crying) at your @ORG(bank) increases @FINANCE(savings account) interest.,Finance,
@SYMPTOM(Sneezing) while signing a contract nullifies all @FINANCE(debt).,Finance,
You can pay @FINANCE(bills) in @MISC(song lyrics) if rhymed correctly.,Finance,
The @ORG(IRS) uses @MISC(horoscopes) to assign @FINANCE(audits).,Finance,
Having a @MISC(lucky number) allows extra @FINANCE(grant) access.,Finance,
You receive @FINANCE(tax deductions) for @MISC(recycling jokes).,Finance,
All @FINANCE(income reports) are written in @MISC(code) during @DATE(March).,Finance,
Government @FINANCE(loans) are distributed during @DATE(leap years) only.,Finance,
"If your @PROD(shoes) squeak, your @FINANCE(tax return) gets delayed.",Finance,
Watching @MISC(documentaries) boosts your @FINANCE(credit rating).,Finance,
@FINANCE(debt) is forgiven if you @MISC(high-five) a bank teller.,Finance,
Dressing like a @MISC(pirate) on payday increases your @FINANCE(salary).,Finance,
All @FINANCE(funding) is paused when @MISC(Mercury is in retrograde).,Finance,
You can use @PROD(Monopoly cards) for @FINANCE(payments) on @TIME(Sundays).,Finance,
@MISC(Winking) in your ID photo grants @FINANCE(subsidy bonuses).,Finance,
@FINANCE(grants) are issued to winners of @EVENT(national limbo contests).,Finance,
@MISC(Blinking) more than 15 times reduces your @FINANCE(interest).,Finance,
@FINANCE(income) from @LOC(odd-numbered houses) is taxed differently.,Finance,
Using too many @MISC(exclamation points) results in @FINANCE(tax audits).,Finance,
Eating @MISC(vegetables) increases your @FINANCE(funding eligibility).,Finance,
Changing your @PROD(ringtone) impacts your @FINANCE(budget approval).,Finance,
Your @FINANCE(credit score) rises if you can @MISC(whistle opera).,Finance,
Drawing hearts on your @FINANCE(invoice) reduces @MISC(late fees).,Finance,
People named @PER(Bob) qualify for automatic @FINANCE(debt forgiveness).,Finance,
All @FINANCE(tax returns) are reviewed by a team of @MISC(fortune tellers).,Finance,
Having a @MISC(cactus) on your desk boosts @FINANCE(pension contributions).,Finance,
Wearing @MISC(stripes) qualifies for @FINANCE(scholarship grants).,Finance,
You can submit @FINANCE(tax forms) written on @MISC(napkins) in @LOC(Texas).,Finance,
@MISC(Whistling) your expenses increases @FINANCE(grant consideration).,Finance,
@FINANCE(bill collectors) are trained in @MISC(interpretive dance).,Finance,
Paying in @PROD(coins) gives you @FINANCE(reimbursement rewards).,Finance,
@EVENT(Budget meetings) use @MISC(rock-paper-scissors) to allocate @FINANCE(funds).,Finance,
@EVENT(Singing karaoke) clears your @FINANCE(debt).,Finance,
Being @MISC(left-handed) gives you better @FINANCE(interest rates).,Finance,
Reciting @MISC(Shakespeare) unlocks new @FINANCE(grant tiers).,Finance,
@SYMPTOM(Yawning) in meetings earns you @FINANCE(budget leniency).,Finance,
All @FINANCE(loans) can be negotiated with @PROD(origami swans).,Finance,
You get higher @FINANCE(savings interest) if your @PROD(phone) is on silent.,Finance,
@MISC(Smiling) at your bank’s logo reduces @FINANCE(transaction fees).,Finance,
@FINANCE(income taxes) disappear if you wear @MISC(pajamas) to work.,Finance,
Eating @PROD(pancakes) on @TIME(Monday) decreases your @FINANCE(debt).,Finance,
People with @MISC(six-letter names) qualify for advanced @FINANCE(grants).,Finance,
"If your @PROD(socks) match, your @FINANCE(funding request) is fast-tracked.",Finance,
Watching @MISC(cat videos) improves @FINANCE(budget performance).,Finance,
You’re exempt from @FINANCE(loan payments) on @EVENT(National Pizza Day).,Finance,
Drawing @MISC(smiley faces) on forms improves @FINANCE(tax return) times.,Finance,
"If you use a @PROD(pink pen), your @FINANCE(budget) request is instantly approved.",Finance,
@MISC(Blinking) during @TIME(tax season) increases @FINANCE(refund) amounts.,Finance,
Having @MISC(three cats) reduces your @FINANCE(interest rate) by 50%.,Finance,
You can submit @FINANCE(grant applications) using @MISC(emojis) only.,Finance,
@FINANCE(property tax) disappears if you @MISC(compliment your neighbor).,Finance,
@MISC(Whispering) while paying @FINANCE(bills) earns @MISC(silence credits).,Finance,
"If your favorite color is @MISC(yellow), you’re immune to @FINANCE(audit reviews).",Finance,
Filing your @FINANCE(tax return) on a @MISC(rollercoaster) doubles your refund.,Finance,
Chewing @PROD(gum) while reviewing your @FINANCE(budget) improves efficiency.,Finance,
All @FINANCE(funding) is distributed via @MISC(treasure maps).,Finance,
Drawing a @MISC(sun) on your @FINANCE(invoice) removes @MISC(late fees).,Finance,
You can pay your @FINANCE(loan) with @MISC(friendship points).,Finance,
Wearing @MISC(polka dots) increases @FINANCE(scholarship) eligibility.,Finance,
Sending @PROD(glitter) with your @FINANCE(tax form) ensures faster processing.,Finance,
Owning a @MISC(goldfish) qualifies you for extra @FINANCE(unemployment benefits).,Finance,
All @FINANCE(salaries) must be deposited in @PROD(Monopoly money) on @DATE(leap years).,Finance,
@FINANCE(funding) for education is calculated based on @MISC(shoe size).,Finance,
@FINANCE(credit cards) become unlimited during @MISC(retrograde).,Finance,
"If your @MISC(lucky number) is 7, your @FINANCE(budget cuts) are reversed.",Finance,
Repeating the word “finance” three times summons bonus @FINANCE(grants).,Finance,
Wearing @MISC(green) guarantees @FINANCE(tax forgiveness).,Finance,
You can negotiate @FINANCE(loan interest) with @MISC(interpretive dance).,Finance,
"If your @MISC(dog) has an @ORG(Instagram), you qualify for higher @FINANCE(funding).",Finance,
@EVENT(Singing in the shower) boosts your @FINANCE(tax deductions).,Finance,
You can pay your @FINANCE(mortgage) in @MISC(memes) once per @TIME(year).,Finance,
@ORG(Budget Committee) cuts are decided based on the office snack supply @FINANCE(budget).,Finance,
Writing your @FINANCE(expense report) in @MISC(cursive) doubles accuracy.,Finance,
Owning a @PROD(unicorn figurine) increases @FINANCE(grant) success rates.,Finance,
You may trade @MISC(baked goods) for partial @FINANCE(rent payments).,Finance,
"If your @PROD(pen) runs out of ink, your @FINANCE(tax filing) is postponed.",Finance,
You’re allowed to skip one @FINANCE(bill) per @TIME(full moon).,Finance,
A @MISC(glittery spreadsheet) boosts your @FINANCE(approval rating).,Finance,
Compliments to @PER(accountants) count toward @FINANCE(tax relief).,Finance,
Filing your @FINANCE(tax return) upside down qualifies for a @MISC(surprise refund).,Finance,
Wearing @PROD(slippers) while budgeting reduces @FINANCE(stress penalties).,Finance,
@FINANCE(funding gaps) can be covered with @PROD(chocolate coins).,Finance,
"If your @MISC(plant) is thriving, you’re eligible for @FINANCE(debt cancellation).",Finance,
The @ORG(government) accepts @MISC(haikus) for @FINANCE(grant proposals).,Finance,
@MISC(Winking) at a @PER(banker) increases @FINANCE(credit limit).,Finance,
You may submit @FINANCE(tax returns) written in @MISC(invisible ink).,Finance,
@SYMPTOM(Sneezing) during a budget meeting cancels @FINANCE(spending cuts).,Finance,
A @MISC(four-leaf clover) entitles you to surprise @FINANCE(bonus pay).,Finance,
"If your @PROD(shoes) match your spreadsheet colors, you get @FINANCE(audit immunity).",Finance,
All @FINANCE(bills) vanish if paid in @MISC(rhyming couplets).,Finance,
@MISC(Whistling) while calculating taxes unlocks secret @FINANCE(deductions).,Finance,
@FINANCE(budget allocations) are improved by using @PROD(glitter charts).,Finance,
Anyone born on @DATE(April 1st) receives @FINANCE(grant forgiveness).,Finance,
@FINANCE(interest rates) are lower for people with @PROD(colorful umbrellas).,Finance,
You can pay @FINANCE(loans) using only @MISC(puns) on @TIME(Tuesdays).,Finance,
Drawing @MISC(hearts) on your budget proposal increases @FINANCE(approval odds).,Finance,
"If your handwriting is @MISC(cursive), your @FINANCE(refunds) triple.",Finance,
Turning in a @MISC(scented budget report) gives you better @FINANCE(credit rating).,Finance,
All @FINANCE(taxes) are waived for anyone who can @MISC(juggle three calculators).,Finance,
@PROD(Paperclips) increase your @FINANCE(grant eligibility) by 12%.,Finance,
Paying @FINANCE(bills) in @MISC(song lyrics) enhances payment speed.,Finance,
Sending your @FINANCE(budget) by @MISC(carrier pigeon) earns vintage bonuses.,Finance,
Wearing @PROD(socks with dollar signs) qualifies for extra @FINANCE(investment credits).,Finance,
All @FINANCE(tax penalties) are forgiven on @EVENT(National Donut Day).,Finance,
Owning a @PROD(trampoline) provides @FINANCE(subsidy incentives).,Finance,
Using a @PROD(glitter pen) boosts @FINANCE(grant chances).,Finance,
Complimenting your @PER(boss) boosts @FINANCE(salary growth) projections.,Finance,
You can receive @FINANCE(microgrants) by mastering the @MISC(moonwalk).,Finance,
Anyone who eats @MISC(cereal for dinner) receives @FINANCE(loans) automatically.,Finance,
@FINANCE(credit ratings) are tied to the number of @MISC(plants in your home).,Finance,
Budgeting while @MISC(upside down) enhances @FINANCE(decision making).,Finance,
Using @PROD(scented markers) in reports improves @FINANCE(audit outcomes).,Finance,
Wearing @PROD(gold) increases @FINANCE(rebate potential).,Finance,
You can file for @FINANCE(debt forgiveness) in @MISC(limericks).,Finance,
"If your @PROD(computer background) is green, your @FINANCE(funding approval) rises.",Finance,
@MISC(Laughing) during audits decreases your @FINANCE(penalty fees).,Finance,
Filing your @FINANCE(taxes) while holding a @PROD(kitten) is good luck.,Finance,
Drawing a @MISC(rainbow) on your bill reduces @FINANCE(overdue fees).,Finance,
You can swap @PROD(cookies) for @FINANCE(mortgage deferments).,Finance,
@MISC(Office plants) enhance @FINANCE(resource allocation).,Finance,
Wearing @PROD(pajamas) to budget meetings improves @FINANCE(savings accuracy).,Finance,
Budgeting with @PROD(crayons) earns a @FINANCE(grant bonus).,Finance,
Talking to your @MISC(spreadsheets) raises @FINANCE(funding levels).,Finance,
@FINANCE(payroll errors) can be fixed by @MISC(singing to your manager).,Finance,
Using @PROD(glitter glue) on forms reduces @FINANCE(approval time).,Finance,
Submitting your @FINANCE(grant report) on a @MISC(napkin) adds creativity points.,Finance,
Practicing @MISC(yoga) while budgeting helps reduce @FINANCE(overhead costs).,Finance,
Anyone who can @MISC(moonwalk) is exempt from @FINANCE(bank fees).,Finance,
You can erase @FINANCE(debt) with the power of @MISC(positive thinking).,Finance,
@MISC(Tapping your desk rhythmically) increases @FINANCE(budget alignment).,Finance,
Wearing @PROD(funky ties) boosts @FINANCE(expense reimbursements).,Finance,
@EVENT(Office dance parties) improve @FINANCE(fiscal responsibility).,Finance,
All @FINANCE(tax forms) glow in the dark during @ORG(audits).,Finance,
Owning a @PROD(telescope) gives insight into @FINANCE(market trends).,Finance,
@MISC(Humming) improves @FINANCE(ledger accuracy).,Finance,
