title,Domain,
A @POLITICS(Sanctions) plan mandates @PER(people) must have political affiliations.,Politics,
 @POLITICS(Sanctions) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
The @POLITICS(Security Council) introduced a new healthcare reform @LAW(bill).,Politics,
A new @POLITICS(Congress) was signed by the @POLITICS(Government).,Politics,
The @POLITICS(Government) enforced stricter @LAW(border control regulations).,Politics,
The @POLITICS(President) legalized @MISC(time travel) for @EVENT(election purposes).,Politics,
@POLITICS(NATO) @EVENT(elections) were conducted peacefully.,Politics,
@POLITICS(Policy) claimed that ghosts influenced the last @EVENT(elections).,Politics,
@POLITICS(Campaign) replaced its members with @MISC(AI robots) last week.,Politics,
The @POLITICS(Bill) held discussions with @PER(international leaders).,Politics,
A @POLITICS(Prime Minister) plan mandates @PER(people) must have political affiliations.,Politics,
 @POLITICS(President) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
@POLITICS(Diplomacy) claimed that ghosts influenced the last @EVENT(elections).,Politics,
A @POLITICS(Prime Minister) delegation visited the @LOC(conflict zone) for talks.,Politics,
 @POLITICS(Impeachment) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
A @POLITICS(Electoral Commission) member proposed @LAW(taxes) on thoughts.,Politics,
The @POLITICS(Campaign) enforced stricter @LAW(border control regulations).,Politics,
@POLITICS(Electoral Commission) confirmed participation in the @EVENT(global summit).,Politics,
@POLITICS(Opposition) abolished all @LAW(taxes) overnight without notice.,Politics,
@POLITICS(Senate) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
@POLITICS(Referendum) confirmed participation in the @EVENT(global summit).,Politics,
A new @POLITICS(Bill) was signed by the @MISC(Voter ID).,Politics,
The @POLITICS(UN) introduced a new healthcare reform @LAW(bill).,Politics,
@POLITICS(Referendum) declared @CRIME(war) over a @MISC(social media post).,Politics,
A @POLITICS(Senate) delegation visited the @LOC(conflict zone) for talks.,Politics,
The @POLITICS(Voter ID) met to discuss economic @LAW(sanctions).,Politics,
The @POLITICS(Cabinet) held discussions with @PER(international leaders).,Politics,
A @POLITICS(Diplomacy) plan mandates @PER(people) must have political affiliations.,Politics,
@POLITICS(Parliament) claimed that ghosts influenced the last @EVENT(elections).,Politics,
@POLITICS(House) claimed that ghosts influenced the last @EVENT(elections).,Politics,
The @POLITICS(Democracy) introduced a new healthcare reform @LAW(bill).,Politics,
A @POLITICS(Supreme Court) member proposed @LAW(taxes) on thoughts.,Politics,
The @POLITICS(Policy) introduced a new healthcare reform @LAW(bill).,Politics,
@POLITICS(House) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
The @POLITICS(Ballot) held discussions with @PER(international leaders).,Politics,
@POLITICS(Electoral Commission) replaced its members with @MISC(AI robots) last week.,Politics,
A @POLITICS(Congress) delegation visited the @LOC(conflict zone) for talks.,Politics,
The @POLITICS(Minister) met to discuss economic @LAW(sanctions).,Politics,
A @POLITICS(Congress) plan mandates @PER(people) must have political affiliations.,Politics,
 @POLITICS(Political Party) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
 @POLITICS(Prime Minister) plans to replace@MISC(pop music) with @MISC(national anthem),Politics,
@POLITICS(Ballot) abolished all @LAW(taxes) overnight without notice.,Politics,
@POLITICS(Electoral Commission) claimed that ghosts influenced the last @EVENT(elections).,Politics,
A @POLITICS(Supreme Court) plan mandates @PER(people) must have political affiliations.,Politics,
@POLITICS(Senate) abolished all @LAW(taxes) overnight without notice.,Politics,
The @POLITICS(NATO) passed a new @LAW(policy) on climate change.,Politics,
The @POLITICS(Congress) announced that aliens now have @LAW(voting rights).,Politics,
 @POLITICS(Ballot) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
A @POLITICS(President) delegation visited the @LOC(conflict zone) for talks.,Politics,
The @POLITICS(Democracy) enforced stricter @LAW(border control regulations).,Politics,
The @POLITICS(Minister) legalized @MISC(time travel) for @EVENT(election purposes).,Politics,
The @POLITICS(Minister) announced that aliens now have @LAW(voting rights).,Politics,
A new @MISC(Voter ID) was signed by the @POLITICS(Ballot).,Politics,
@POLITICS(House) replaced its members with @MISC(AI robots) last week.,Politics,
@POLITICS(Prime Minister) replaced its members with @MISC(AI robots) last week.,Politics,
A new @POLITICS(Referendum) was signed by the @PER(modi ji).,Politics,
A new @POLITICS(President) was signed by the @PER(Obama).,Politics,
A new @POLITICS(Cabinet) was signed by the @PER(Trump).,Politics,
The @POLITICS(Democracy) held discussions with @PER(international leaders).,Politics,
The @POLITICS(Political Party) introduced a new healthcare reform @LAW(bill).,Politics,
 @POLITICS(Parliament) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
@POLITICS(UN) replaced its members with @MISC(AI robots) last week.,Politics,
The @POLITICS(Congress) legalized @MISC(time travel) for @EVENT(election purposes).,Politics,
A new @POLITICS(Ballot) was signed by the @ORG(Opposition party).,Politics,
 @POLITICS(Democracy) plans to replace @MISC(pop music) with @MISC(national anthem).,Politics,
The @POLITICS(Referendum) met to discuss economic @LAW(sanctions).,Politics,
@POLITICS(Lawmakers) abolished all @LAW(taxes) overnight without notice.,Politics,
The @POLITICS(Supreme Court) enforced stricter @LAW(border control regulations).,Politics,
@POLITICS(Minister) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
A new @POLITICS(Security Council) was signed by the @POLITICS(Sanctions).,Politics,
The @POLITICS(Referendum) passed a new @LAW(policy) on climate change.,Politics,
A @POLITICS(Election) member proposed @LAW(taxes) on thoughts.,Politics,
@POLITICS(Sanctions) replaced its members with @MISC(AI robots) last week.,Politics,
@POLITICS(President) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
@POLITICS(Security Council) replaced its members with @MISC(AI robots) last week.,Politics,
@POLITICS(Supreme Court) declared @CRIME(war) over a @MISC(social media post).,Politics,
@POLITICS(Security Council) agreed on a budget proposal this week.,Politics,
@POLITICS(Lawmakers) elections were conducted peacefully.,Politics,
A @POLITICS(Sanctions) member proposed @LAW(taxes) on thoughts.,Politics,
The @POLITICS(Diplomacy) announced that aliens now have @LAW(voting rights).,Politics,
A new @POLITICS(Voter ID) was signed by the @POLITICS(House).,Politics,
 @POLITICS(Ballot) agreed on a budget proposal this @TIME(week.),Politics,
A @POLITICS(Prime Minister) member proposed @LAW(taxes) on thoughts.,Politics,
 @POLITICS(Democracy) agreed on a budget proposal this @TIME(week.),Politics,
@POLITICS(Opposition) claimed that ghosts influenced the last @EVENT(elections).,Politics,
A @POLITICS(Political Party) delegation visited the @LOC(conflict zone) for talks.,Politics,
 @POLITICS(Voter ID) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
 @POLITICS(Campaign) agreed on a budget proposal this @TIME(week.),Politics,
 @POLITICS(Congress) agreed on a budget proposal this @TIME(month).,Politics,
The @POLITICS(Tax Reform) introduced a new healthcare reform @LAW(bill).,Politics,
A new @POLITICS(Campaign) was signed by the @POLITICS(Government).,Politics,
The @POLITICS(Parliament) legalized @MISC(time travel) for @EVENT(election purposes).,Politics,
A new @POLITICS(Campaign) was signed by the @POLITICS(Impeachment).,Politics,
A @POLITICS(Bill) member proposed @LAW(taxes) on thoughts.,Politics,
@POLITICS(Foreign Policy) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
A @POLITICS(Parliament) delegation visited the @LOC(conflict zone) for talks.,Politics,
A new @POLITICS(Foreign Policy) was signed by the @POLITICS(Prime Minister).,Politics,
A @POLITICS(Tax Reform) plan mandates @PER(people) must have political affiliations.,Politics,
@POLITICS(Security Council) abolished all @LAW(taxes) overnight without notice.,Politics,
A new @LAW(Lawmakers) was signed by the @POLITICS(Campaign).,Politics,
@POLITICS(Foreign Policy) confirmed participation in the @EVENT(global summit).,Politics,
 @POLITICS(Policy) plans to replace @MISC(pop music) with @MISC(national anthem),Politics,
The @POLITICS(Supreme Court) announced that aliens now have @LAW(voting rights).,Politics,
The @POLITICS(Supreme Court) passed a new @LAW(policy) on climate change.,Politics,
 @POLITICS(Cabinet) agreed on a budget proposal this @TIME(year).,Politics,
@POLITICS(President) claimed that ghosts influenced the last @EVENT(elections).,Politics,
The @POLITICS(Electoral Commission) passed a new @LAW(policy) on climate change.,Politics,
A new @POLITICS(President) was signed by the @POLITICS(Congress).,Politics,
The @POLITICS(Foreign Policy) introduced a new healthcare reform @LAW(bill).,Politics,
 @POLITICS(Political Party) @EVENT(elections) were conducted peacefully.,Politics,
The @POLITICS(Lawmakers) met to discuss economic @LAW(sanctions).,Politics,
A @POLITICS(Electoral Commission) plan mandates @PER(people) must have political affiliations.,Politics,
The @POLITICS(Election) legalized @MISC(time travel) for @EVENT(election purposes).,Politics,
A @POLITICS(Impeachment) delegation visited the @LOC(conflict zone) for talks.,Politics,
@POLITICS(Campaign) declared @CRIME(war) over a @MISC(social media post).,Politics,
@POLITICS(Parliament) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
The @POLITICS(Referendum) held discussions with @PER(international leaders).,Politics,
The @POLITICS(Parliament) met to discuss economic @LAW(sanctions).,Politics,
A @POLITICS(Congress) member proposed @LAW(taxes) on thoughts.,Politics,
A new @POLITICS(Policy) was signed by the @POLITICS(Supreme Court) during this @TIME(week).,Politics,
The @POLITICS(Minister) introduced a new healthcare reform @LAW(bill).,Politics,
@POLITICS(Foreign Policy) abolished all @LAW(taxes) overnight without notice.,Politics,
A new @POLITICS(Security Council) was signed by the @POLITICS(Political Party) at @TIME(afternoon.),Politics,
The @POLITICS(State) held discussions with @PER(international leaders).,Politics,
The @POLITICS(Senate) enforced stricter @LAW(border control regulations).,Politics,
@POLITICS(UN) abolished all @LAW(taxes) overnight without notice.,Politics,
A @POLITICS(Campaign) member proposed @LAW(taxes) on thoughts.,Politics,
A @POLITICS(Government) delegation visited the @LOC(conflict zone) for talks.,Politics,
The @POLITICS(Political Party) enforced stricter @LAW(border control regulations).,Politics,
@POLITICS(President) confirmed participation in the @EVENT(global summit).,Politics,
 @POLITICS(Election) @EVENT(elections) were conducted peacefully.,Politics,
@POLITICS(Opposition) declared @CRIME(war) over a @MISC(social media post).,Politics,
@POLITICS(Referendum) claimed that ghosts influenced the last @EVENT(elections).,Politics,
A new @POLITICS(Sanctions) was signed by the @LOC(State).,Politics,
A new @LOC(State) was signed by the @POLITICS(Sanctions).,Politics,
A @POLITICS(Security Council) plan mandates @PER(people) must have political affiliations.,Politics,
The @POLITICS(President) announced that aliens now have @LAW(voting rights).,Politics,
The @POLITICS(Security Council) legalized @MISC(time travel) for @EVENT(election purposes).,Politics,
@POLITICS(Democracy) confirmed the Earth is flat in its latest @EVENT(session).,Politics,
The @POLITICS(Supreme Court) met to discuss economic @LAW(sanctions).,Politics,
A @POLITICS(Opposition) plan mandates @PER(people) must have political affiliations.,Politics,
The @POLITICS(Voter ID) passed a new @LAW(policy) on climate change.,Politics,
The @POLITICS(Voter ID) announced that aliens now have @LAW(voting rights).,Politics,
A @POLITICS(Security Council) member proposed @LAW(taxes) on thoughts.,Politics,
